date,state,hospitalizedCurrently,death,deathIncrease,inIcuCurrently,positive,totalTestResults,totalTestsViral
2021-01-02,Delaware,412,930,0,59,58873,991318,0
2021-01-02,Florida,6701,22210,220,0,1331059,15950750,14258872
2021-01-02,Georgia,5101,10960,2,0,685122,5436988,5436988
2021-01-02,Hawaii,86,289,0,11,22289,822805,0
2021-01-02,Idaho,375,1436,0,85,141077,545485,859851
2021-01-02,Illinois,3799,18217,44,783,975352,13436652,13436652
2021-01-02,Indiana,2655,8410,39,663,523090,5769273,5769273
2021-01-02,Iowa,572,3946,48,119,241242,1175920,2233594
2021-01-02,Kansas,825,2879,0,221,227745,1012506,0
2021-01-02,Kentucky,1635,2698,75,428,273971,3210804,3210804
2021-01-02,Louisiana,1731,7488,0,0,315275,4214182,4184384
2021-01-02,Maine,188,358,11,48,25245,1101137,1101137
2021-01-02,Maryland,1692,5967,25,415,283171,5807666,5807666
2021-01-02,Massachusetts,2280,12502,79,412,384181,11046093,11046093
2021-01-02,Michigan,2758,13306,288,629,538121,8202753,8202753
2021-01-02,Minnesota,895,5377,54,196,417832,5387936,0
2021-01-02,Mississippi,1456,4840,24,346,220277,1347935,1267602
2021-01-02,Missouri,2804,5543,3,653,399456,3679665,3679665
2021-01-02,Montana,194,971,10,39,81944,792779,792779
2021-01-02,Nebraska,517,1668,17,0,167716,1766104,1766104
2021-01-02,Nevada,1871,3151,5,398,228871,2111559,0
2021-01-02,New Hampshire,335,769,10,0,45184,1032929,1032929
2021-01-02,New Jersey,3497,19187,27,678,538702,7848555,7792714
2021-01-02,New Mexico,662,2534,32,0,145379,1995329,1995329
2021-01-02,New York,7814,30337,129,1321,1005785,25706759,0
2021-01-02,North Carolina,3479,6892,144,783,558437,6807491,6807491
2021-01-02,North Dakota,92,1317,28,16,92891,1253895,1324176
2021-01-02,Ohio,4102,9017,55,1036,714673,7795210,7795210
2021-01-02,Oklahoma,1910,2527,38,498,296055,2690373,2691172
2021-01-02,Oregon,524,1490,13,119,115339,2652670,2652670
2021-01-02,Pennsylvania,5460,16239,25,1159,657292,7675010,0
2021-01-02,Rhode Island,426,1833,10,61,91187,2027055,0
2021-01-02,South Carolina,1994,5385,89,413,312718,3204255,3179313
2021-01-02,South Dakota,282,1501,13,59,99829,599967,599967
2021-01-02,Tennessee,3303,6970,63,791,604132,5643277,5643277
2021-01-02,Texas,12319,27867,96,3072,1777246,14005637,14005637
2021-01-02,Utah,552,1294,25,158,281654,2268187,2268187
2021-01-02,Vermot,27,139,3,5,7689,708246,708246
2021-01-02,Virginia,2710,5117,36,557,358755,4337939,0
2021-01-02,Washington,1138,3461,0,248,246752,3836820,0
2021-01-02,West Virginia,810,1373,12,205,89327,1532704,1532704
2021-01-02,Wisconsin,1018,5256,2,230,523652,5402674,0
2021-01-02,Wyoming,95,438,0,0,44573,501784,501784
2021-01-03,Alabama,2885,4873,1,0,371934,1900070,0
2021-01-03,Alaska,87,215,0,0,46552,1293837,1293837
2021-01-03,Arizona,4557,9061,0,1081,556384,5257472,5257472
2021-01-03,Arkansas,1234,3749,20,405,233475,2090197,2090197
2021-01-03,California,21510,26538,181,4613,2391261,33812786,33812786
2021-01-03,Colorado,991,4934,22,0,341250,4502496,0
2021-01-03,Connecticut,1056,6099,0,0,190120,4621146,4621146
2021-01-03,Delaware,421,930,0,53,59484,996096,0
2021-01-03,Florida,6969,22310,100,0,1341287,16020601,14325426
2021-01-03,Georgia,5304,10964,4,0,690900,5462241,5462241
2021-01-03,Hawaii,86,289,0,11,22438,825956,0
2021-01-03,Idaho,352,1448,12,84,142199,548008,861643
2021-01-03,Illinois,3817,18322,105,798,979821,13482117,13482117
2021-01-03,Indiana,2714,8475,65,648,526071,5792697,5792697
2021-01-03,Iowa,577,3946,0,120,242107,1178096,2239319
2021-01-03,Kansas,825,2879,0,221,227745,1012506,0
2021-01-03,Kentucky,1677,2723,25,421,276826,3210804,3210804
2021-01-03,Louisiana,1833,7537,49,0,321058,4256466,4226487
2021-01-03,Maine,180,359,1,47,25592,1104271,1104271
2021-01-03,Maryland,1709,5994,27,412,285319,5834126,5834126
2021-01-03,Massachusetts,2291,12610,108,416,387662,11090924,11090924
2021-01-03,Michigan,2758,13306,0,629,538121,8202753,8202753
2021-01-03,Minnesota,895,5430,53,196,420544,5476196,0
2021-01-03,Mississippi,1456,4871,31,346,222061,1349719,1267602
2021-01-03,Missouri,2701,5562,19,627,401761,3691231,3691231
2021-01-03,Montana,192,972,1,39,82381,795796,795796
2021-01-03,Nebraska,503,1669,1,0,168262,1769798,1769798
2021-01-03,Nevada,1871,3183,32,398,231618,2122793,0
2021-01-03,New Hampshire,325,780,11,0,46450,1051054,1051054
2021-01-03,New Jersey,3521,19208,21,669,542790,7852643,7792714
2021-01-03,New Mexico,716,2551,17,0,146394,2006168,2006168
2021-01-03,New York,7963,30476,139,1344,1017153,25849104,0
2021-01-03,North Carolina,3576,6910,18,776,564924,6852652,6852652
2021-01-03,North Dakota,98,1317,0,16,93041,1254421,1324735
2021-01-03,Ohio,4237,9076,59,1054,721481,7831810,7831810
2021-01-03,Oklahoma,1910,2547,20,498,304072,2698390,2691172
2021-01-03,Oregon,524,1492,2,119,116348,2652670,2652670
2021-01-03,Pennsylvania,5529,16295,56,1149,661871,7715509,0
2021-01-03,Rhode Island,426,1843,10,61,92075,2037684,0
2021-01-03,South Carolina,2072,5469,84,414,321669,3261427,3235851
2021-01-03,South Dakota,262,1513,12,54,100532,601226,601226
2021-01-03,Tennessee,3371,7025,55,792,608297,5658641,5658641
2021-01-03,Texas,12563,27917,50,3184,1793341,14053710,14053710
2021-01-03,Utah,548,1301,7,164,283473,2274838,2274838
2021-01-03,Vermot,31,140,1,2,7793,711104,711104
2021-01-03,Virginia,2708,5124,7,557,363765,4365480,0
2021-01-03,Washington,1138,3461,0,248,246752,3836820,0
2021-01-03,West Virginia,805,1376,3,202,91058,1540159,1540159
2021-01-03,Wisconsin,1018,5261,5,230,526245,5411129,0
2021-01-03,Wyoming,99,438,0,0,44875,501784,501784
2021-01-04,Alabama,3064,4878,5,0,374095,1903388,0
2021-01-04,Alaska,97,218,3,0,46812,1297498,1297498
2021-01-04,Arizona,4647,9064,3,1082,561542,5288658,5288658
2021-01-04,Arkansas,1296,3800,51,412,234781,2095621,2095621
2021-01-04,California,22003,26635,97,4671,2420894,34127013,34127013
2021-01-04,Colorado,1015,4944,10,0,343435,4529774,0
2021-01-04,Connecticut,1111,6168,69,0,194636,4638730,4638730
2021-01-04,Delaware,432,937,7,52,60333,1004179,0
2021-01-04,Florida,7238,22415,105,0,1352222,16095888,14397053
2021-01-04,Georgia,5514,10971,7,0,696063,5482790,5482790
2021-01-04,Hawaii,86,289,0,11,22527,828410,0
2021-01-04,Idaho,352,1448,0,84,142507,549099,863660
2021-01-04,Illinois,3948,18412,90,816,984880,13530371,13530371
2021-01-04,Indiana,2836,8514,39,649,529688,5814026,5814026
2021-01-04,Iowa,571,3992,46,117,242808,1179621,2244098
2021-01-04,Kansas,662,2897,18,180,231317,1024129,0
2021-01-04,Kentucky,1737,2749,26,456,279143,3224871,3224871
2021-01-04,Louisiana,1891,7585,48,0,322181,4265759,4235762
2021-01-04,Maine,180,360,1,47,25968,1110337,1110337
2021-01-04,Maryland,1751,6027,33,418,287802,5869617,5869617
2021-01-04,Massachusetts,2339,12671,61,423,392568,11146494,11146494
2021-01-04,Michigan,2698,13391,85,550,543611,8386367,8386367
2021-01-04,Minnesota,810,5443,13,156,423688,5484851,0
2021-01-04,Mississippi,1432,4884,13,337,223677,1351335,1267602
2021-01-04,Missouri,2448,5562,0,590,402957,3697356,3697356
2021-01-04,Montana,191,975,3,39,82664,810880,810880
2021-01-04,Nebraska,511,1672,3,0,169000,1775908,1775908
2021-01-04,Nevada,1879,3206,23,423,233032,2140442,0
2021-01-04,New Hampshire,319,781,1,0,47328,1055767,1055767
2021-01-04,New Jersey,3633,19244,36,664,545148,7855001,7792714
2021-01-04,New Mexico,703,2574,23,0,147315,2012759,2012759
2021-01-04,New York,8251,30648,172,1357,1028362,25983464,0
2021-01-04,North Carolina,3635,6941,31,783,570111,6890572,6890572
2021-01-04,North Dakota,98,1319,2,15,93240,1256505,1327048
2021-01-04,Ohio,4405,9143,67,1073,727423,7862631,7862631
2021-01-04,Oklahoma,1910,2552,5,498,306771,2701089,2691172
2021-01-04,Oregon,524,1500,8,119,117745,2652670,2652670
2021-01-04,Pennsylvania,5630,16361,66,1182,665097,7735808,0
2021-01-04,Rhode Island,415,1855,12,53,92708,2046375,0
2021-01-04,South Carolina,2155,5484,15,419,325472,3282238,3256451
2021-01-04,South Dakota,268,1513,0,55,100643,602460,602460
2021-01-04,Tennessee,3407,7168,143,825,612250,5673239,5673239
2021-01-04,Texas,12961,27969,52,3317,1811523,14189167,14189167
2021-01-04,Utah,551,1305,4,167,285633,2284687,2284687
2021-01-04,Vermot,41,144,4,4,7873,712861,712861
2021-01-04,Virginia,2765,5132,8,563,367536,4383477,0
2021-01-04,Washington,1138,3459,-2,248,255396,3909972,0
2021-01-04,West Virginia,799,1396,20,205,91886,1546217,1546217
2021-01-04,Wisconsin,1069,5269,8,225,527871,5423138,0
2021-01-04,Wyoming,114,438,0,0,45247,514334,514334
2021-01-05,Alabama,3080,4886,8,0,379593,1910881,0
2021-01-05,Alaska,93,218,0,0,47006,1302859,1302859
2021-01-05,Arizona,4789,9317,253,1096,567474,5324030,5324030
2021-01-05,Arkansas,1323,3836,36,426,238888,2104323,2104323
2021-01-05,California,22485,27003,368,4734,2452334,34330784,34330784
2021-01-05,Colorado,988,4991,47,0,346893,4562056,0
2021-01-05,Connecticut,1149,6192,24,0,196968,4690129,4690129
2021-01-05,Delaware,431,947,10,56,61100,1013723,0
2021-01-05,Florida,7345,22515,100,0,1367778,16196076,14488819
2021-01-05,Georgia,5642,11072,101,0,706154,5509880,5509880
2021-01-05,Hawaii,96,289,0,18,22650,832476,0
2021-01-05,Idaho,254,1459,11,54,143305,550308,867462
2021-01-05,Illinois,3905,18562,150,800,991719,13617454,13617454
2021-01-05,Indiana,2907,8663,149,591,533083,5845344,5845344
2021-01-05,Iowa,582,3999,7,115,243829,1181244,2251081
2021-01-05,Kansas,662,2897,0,180,231317,1024129,0
2021-01-05,Kentucky,1760,2772,23,430,280836,3234501,3234501
2021-01-05,Louisiana,1974,7635,50,0,326648,4307755,4276932
2021-01-05,Maine,191,369,9,50,26565,1116407,1116407
2021-01-05,Maryland,1771,6082,55,410,289758,5894499,5894499
2021-01-05,Massachusetts,2428,12734,63,425,397202,11206212,11206212
2021-01-05,Michigan,2758,13608,217,548,546642,8410913,8410913
2021-01-05,Minnesota,842,5461,18,155,425261,5499303,0
2021-01-05,Mississippi,1518,4975,91,349,225444,1409022,1335473
2021-01-05,Missouri,2657,5825,263,612,405589,3711328,3711328
2021-01-05,Montana,212,1005,30,37,83378,813082,813082
2021-01-05,Nebraska,527,1682,10,0,169585,1781797,1781797
2021-01-05,Nevada,1867,3235,29,415,235455,2150738,0
2021-01-05,New Hampshire,305,792,11,0,47992,1061333,1061333
2021-01-05,New Jersey,3702,19382,138,679,551419,8067673,8015890
2021-01-05,New Mexico,740,2594,20,0,148499,2023459,2023459
2021-01-05,New York,8590,30802,154,1392,1041028,26135866,0
2021-01-05,North Carolina,3781,6996,55,813,575396,6915111,6915111
2021-01-05,North Dakota,93,1336,17,15,93494,1258364,1329081
2021-01-05,Ohio,4446,9247,104,1054,735003,7882683,7882683
2021-01-05,Oklahoma,1909,2571,19,488,308268,2738033,2734583
2021-01-05,Oregon,520,1506,6,107,118453,2722777,2722777
2021-01-05,Pennsylvania,5684,16546,185,1148,673915,7794549,0
2021-01-05,Rhode Island,409,1870,15,56,93852,2059444,0
2021-01-05,South Carolina,2344,5498,14,447,328073,3298481,3272411
2021-01-05,South Dakota,270,1513,0,56,101076,603392,603392
2021-01-05,Tennessee,3465,7267,99,816,617649,5686467,5686467
2021-01-05,Texas,13308,28219,250,3356,1843153,14289877,14289877
2021-01-05,Utah,578,1312,7,177,288951,2295396,2295396
2021-01-05,Vermot,44,149,5,8,8038,719758,719758
2021-01-05,Virginia,2918,5191,59,558,371913,4404641,0
2021-01-05,Washington,1117,3482,23,249,256435,3935760,0
2021-01-05,West Virginia,806,1442,46,214,93162,1556241,1556241
2021-01-05,Wisconsin,1123,5366,97,231,531890,5445697,0
2021-01-05,Wyoming,114,464,26,0,45569,515527,515527
2021-01-06,Alabama,2967,4994,108,0,384184,1921210,0
2021-01-06,Alaska,101,220,2,0,47334,1311015,1311015
2021-01-06,Arizona,4877,9444,127,1084,574680,5374504,5374504
2021-01-06,Arkansas,1321,3901,65,427,242593,2117692,2117692
2021-01-06,California,22820,27462,459,4731,2482226,34548621,34548621
2021-01-06,Colorado,988,5050,59,0,349450,4597755,0
2021-01-06,Connecticut,1139,6230,38,0,199454,4736731,4736731
2021-01-06,Delaware,458,947,0,65,61729,1020329,0
2021-01-06,Florida,7303,22647,132,0,1385040,16310438,14598971
2021-01-06,Georgia,5782,11165,93,0,713840,5523221,5523221
2021-01-06,Hawaii,123,299,10,21,22792,836346,0
2021-01-06,Idaho,254,1471,12,54,144843,552026,871888
2021-01-06,Illinois,3928,18735,173,812,999288,13698428,13698428
2021-01-06,Indiana,2782,8743,80,586,539229,5894505,5894505
2021-01-06,Iowa,604,4060,61,116,245839,1185478,2264494
2021-01-06,Kansas,838,3027,130,206,236818,1037519,0
2021-01-06,Kentucky,1778,2806,34,428,286541,3247372,3247372
2021-01-06,Louisiana,1993,7681,46,0,333524,4334992,4301435
2021-01-06,Maine,191,372,3,50,27090,1123995,1123995
2021-01-06,Maryland,1862,6132,50,444,292904,5932780,5932780
2021-01-06,Massachusetts,2416,12836,102,442,404053,11308785,11308785
2021-01-06,Michigan,2657,13667,59,523,551498,8456264,8456264
2021-01-06,Minnesota,817,5528,67,140,427587,5519178,0
2021-01-06,Mississippi,1495,5013,38,358,228235,1411813,1335473
2021-01-06,Missouri,2738,5858,33,624,408443,3724603,3724603
2021-01-06,Montana,219,1015,10,41,84060,817142,817142
2021-01-06,Nebraska,515,1692,10,0,171033,1795682,1795682
2021-01-06,Nevada,1919,3295,60,411,237393,2162129,0
2021-01-06,New Hampshire,301,816,24,0,48838,1068111,1068111
2021-01-06,New Jersey,3744,19523,141,668,557267,8113523,8060903
2021-01-06,New Mexico,712,2641,47,0,149984,2032578,2032578
2021-01-06,New York,8665,30965,163,1408,1057676,26333682,0
2021-01-06,North Carolina,3893,7076,80,823,582348,6955559,6955559
2021-01-06,North Dakota,85,1341,5,13,93832,1262673,1333897
2021-01-06,Ohio,4319,9368,121,1021,742817,7908645,7908645
2021-01-06,Oklahoma,1994,2633,62,494,311573,2758923,2759122
2021-01-06,Oregon,540,1550,44,110,119488,2722777,2722777
2021-01-06,Pennsylvania,5613,16914,368,1120,683389,7853300,0
2021-01-06,Rhode Island,405,1890,20,59,95463,2079925,0
2021-01-06,South Carolina,2424,5582,84,469,333235,3326876,3299845
2021-01-06,South Dakota,264,1519,6,56,101684,605714,605714
2021-01-06,Tennessee,3554,7381,114,831,625237,5716342,5716342
2021-01-06,Texas,13628,28545,326,3477,1867163,14370153,14370153
2021-01-06,Utah,589,1330,18,192,292720,2312383,2312383
2021-01-06,Vermot,40,152,3,6,8158,722745,722745
2021-01-06,Virginia,2925,5226,35,537,377300,4428211,0
2021-01-06,Washington,1167,3541,59,262,258767,3949632,0
2021-01-06,West Virginia,818,1481,39,217,94678,1567700,1567700
2021-01-06,Wisconsin,1104,5435,69,245,535999,5478167,0
2021-01-06,Wyoming,112,464,0,0,45890,517839,517839
2021-01-07,Alabama,3015,5080,86,0,389230,1932031,0
2021-01-07,Alaska,89,223,3,0,47660,1326542,1326542
2021-01-07,Arizona,4920,9741,297,1101,584593,5416054,5416054
2021-01-07,Arkansas,1326,3926,25,427,245916,2129230,2129230
2021-01-07,California,22851,28045,583,4811,2518611,34760355,34760355
2021-01-07,Colorado,954,5102,52,0,352923,4649434,0
2021-01-07,Connecticut,1087,6287,57,0,202758,4780305,4780305
2021-01-07,Delaware,453,949,2,57,62949,1029436,0
2021-01-07,Florida,7327,22817,170,0,1404374,16451278,14722693
2021-01-07,Georgia,5751,11230,65,0,723630,5569613,5569613
2021-01-07,Hawaii,121,299,0,24,23113,849892,0
2021-01-07,Idaho,366,1488,17,77,146106,554296,876370
2021-01-07,Illinois,3921,18941,206,783,1008045,13803946,13803946
2021-01-07,Indiana,2812,8823,80,593,546499,5950922,5950922
2021-01-07,Iowa,613,4065,5,119,247133,1188908,2275201
2021-01-07,Kansas,838,3027,0,206,236818,1037519,0
2021-01-07,Kentucky,1744,2843,37,424,291430,3268056,3268056
2021-01-07,Louisiana,2033,7728,47,0,338054,4369449,4335284
2021-01-07,Maine,202,385,13,55,27625,1134922,1134922
2021-01-07,Maryland,1834,6173,41,427,295874,5972432,5972432
2021-01-07,Massachusetts,2386,12909,73,455,411601,11417197,11417197
2021-01-07,Michigan,2578,13873,206,509,555747,8501322,8501322
2021-01-07,Minnesota,787,5572,44,135,429570,5553851,0
2021-01-07,Mississippi,1495,5061,48,358,231490,1415068,1335473
2021-01-07,Missouri,2784,5882,24,636,412426,3747390,3747390
2021-01-07,Montana,208,1038,23,40,84750,823279,823279
2021-01-07,Nebraska,506,1703,11,0,172469,1813522,1813522
2021-01-07,Nevada,1918,3339,44,411,240795,2180031,0
2021-01-07,New Hampshire,314,827,11,0,49261,1075687,1075687
2021-01-07,New Jersey,3711,19646,123,654,564806,8121062,8060903
2021-01-07,New Mexico,722,2680,39,0,151819,2048336,2048336
2021-01-07,New York,8548,31164,199,1424,1075312,26572232,0
2021-01-07,North Carolina,3960,7213,137,826,592746,7019613,7019613
2021-01-07,North Dakota,83,1348,7,12,94156,1268083,1340080
2021-01-07,Ohio,4180,9462,94,997,753068,7963321,7963321
2021-01-07,Oklahoma,1987,2672,39,489,315354,2778295,2779745
2021-01-07,Oregon,530,1558,8,118,120223,2741116,2741116
2021-01-07,Pennsylvania,5491,17179,265,1113,693087,7904802,0
2021-01-07,Rhode Island,397,1910,20,59,96591,2099745,0
2021-01-07,South Carolina,2425,5661,79,476,338112,3356854,3328988
2021-01-07,South Dakota,264,1544,25,56,102132,607942,607942
2021-01-07,Tennessee,3533,7492,111,819,634237,5756109,5756109
2021-01-07,Texas,13784,28938,393,3502,1891741,14445909,14445909
2021-01-07,Utah,594,1359,29,187,297317,2332387,2332387
2021-01-07,Vermot,39,155,3,8,8403,731627,731627
2021-01-07,Virginia,3000,5275,49,568,382679,4463768,0
2021-01-07,Washington,1159,3605,64,266,260752,3969589,0
2021-01-07,West Virginia,789,1518,37,219,96002,1585261,1585261
2021-01-07,Wisconsin,1128,5477,42,243,540508,5517819,0
2021-01-07,Wyoming,112,489,25,0,46168,522688,522688
2021-01-08,Alabama,3046,5191,111,0,394287,1944233,0
2021-01-08,Alaska,86,223,0,0,48063,1337749,1337749
2021-01-08,Arizona,4907,9938,197,1122,596251,5482297,5482297
2021-01-08,Arkansas,1342,3966,40,439,248860,2142739,2142739
2021-01-08,California,22836,28538,493,4905,2568641,35027330,35027330
2021-01-08,Colorado,915,5138,36,0,356110,4692994,0
2021-01-08,Connecticut,1109,6324,37,0,205994,4818730,4818730
2021-01-08,Delaware,451,957,8,59,63503,1039419,0
2021-01-08,Florida,7407,23011,194,0,1423510,16592877,14852370
2021-01-08,Georgia,5899,11314,84,0,736926,5583994,5583994
2021-01-08,Hawaii,129,303,4,24,23421,856526,0
2021-01-08,Idaho,366,1517,29,77,147173,557144,881852
2021-01-08,Illinois,3777,19108,167,780,1017322,13922611,13922611
2021-01-08,Indiana,2769,8892,69,584,552594,6005403,6005403
2021-01-08,Iowa,579,4124,59,108,248741,1192481,2289559
2021-01-08,Kansas,869,3148,121,221,242322,1051207,0
2021-01-08,Kentucky,1748,2856,13,393,296167,3300295,3300295
2021-01-08,Louisiana,2069,7833,105,0,341431,4399258,4364269
2021-01-08,Maine,205,426,41,56,28407,1145167,1145167
2021-01-08,Maryland,1885,6216,43,447,299606,6029482,6029482
2021-01-08,Massachusetts,2311,12985,76,440,419721,11525766,11525766
2021-01-08,Michigan,2480,13913,40,517,559655,8555401,8555401
2021-01-08,Minnesota,759,5620,48,130,431944,5597732,0
2021-01-08,Mississippi,1480,5101,40,348,233665,1417243,1335473
2021-01-08,Missouri,2841,5912,30,634,416758,3773583,3773583
2021-01-08,Montana,205,1049,11,37,85568,831887,831887
2021-01-08,Nebraska,491,1811,108,0,173591,1825632,1825632
2021-01-08,Nevada,1874,3394,55,399,243661,2198483,0
2021-01-08,New Hampshire,297,846,19,0,50152,1085829,1085829
2021-01-08,New Jersey,3669,19756,110,655,571755,8174052,8118905
2021-01-08,New Mexico,703,2710,30,0,153456,2061985,2061985
2021-01-08,New York,8561,31329,165,1475,1094144,26816135,0
2021-01-08,North Carolina,3960,7328,115,833,602774,7093220,7093220
2021-01-08,North Dakota,85,1360,12,11,94438,1273911,1346607
2021-01-08,Ohio,4066,9544,82,1004,762603,8033268,8033268
2021-01-08,Oklahoma,1961,2703,31,477,320586,2797914,2799072
2021-01-08,Oregon,530,1568,10,118,121085,2762331,2762331
2021-01-08,Pennsylvania,5318,17394,215,1092,703265,7975747,0
2021-01-08,Rhode Island,390,1916,6,55,97614,2115967,0
2021-01-08,South Carolina,2396,5695,34,488,344176,3398114,3369291
2021-01-08,South Dakota,247,1556,12,59,102580,610790,610790
2021-01-08,Tennessee,3482,7618,126,811,640606,5789702,5789702
2021-01-08,Texas,13921,29310,372,3521,1915261,14532743,14532743
2021-01-08,Utah,610,1381,22,196,301110,2349366,2349366
2021-01-08,Vermot,35,156,1,8,8619,743851,743851
2021-01-08,Virginia,2991,5312,37,547,387917,4500002,0
2021-01-08,Washington,1197,3634,29,242,264012,3987138,0
2021-01-08,West Virginia,787,1554,36,208,97898,1608766,1608766
2021-01-08,Wisconsin,1077,5529,52,244,544618,5558502,0
2021-01-08,Wyoming,108,489,0,0,46647,528137,528137
2021-01-09,Alabama,2995,5299,108,0,399150,1956786,0
2021-01-09,Alaska,86,224,1,0,48374,1345573,1345573
2021-01-09,Arizona,4918,10036,98,1121,607345,5557364,5557364
2021-01-09,Arkansas,1346,4010,44,426,251746,2158016,2158016
2021-01-09,California,22600,29233,695,4939,2621277,35353748,35353748
2021-01-09,Colorado,915,5190,52,0,358947,4736803,0
2021-01-09,Connecticut,1109,6324,0,0,205994,4851011,4851011
2021-01-09,Delaware,464,969,12,62,64475,1044510,0
2021-01-09,Florida,7455,23150,139,0,1438579,16715694,14959521
2021-01-09,Georgia,5892,11457,143,0,748852,5632471,5632471
2021-01-09,Hawaii,129,307,4,24,23669,863028,0
2021-01-09,Idaho,375,1523,6,76,148258,559371,888716
2021-01-09,Illinois,3589,19210,102,742,1024039,14025514,14025514
2021-01-09,Indiana,2678,8966,74,579,558560,6061499,6061499
2021-01-09,Iowa,549,4127,3,110,249813,1195536,2299426
2021-01-09,Kansas,869,3148,0,221,242322,1051207,0
2021-01-09,Kentucky,1752,2876,20,384,300398,3310799,3310799
2021-01-09,Louisiana,2069,7833,0,0,341431,4399258,4364269
2021-01-09,Maine,205,432,6,56,29019,1153535,1153535
2021-01-09,Maryland,1877,6246,30,449,303364,6085068,6085068
2021-01-09,Massachusetts,2291,13074,89,445,427135,11635559,11635559
2021-01-09,Michigan,2480,14145,232,517,562553,8608748,8608748
2021-01-09,Minnesota,759,5663,43,130,434413,5635581,0
2021-01-09,Mississippi,1460,5146,45,329,236868,1420446,1335473
2021-01-09,Missouri,2831,5944,32,602,420583,3798436,3798436
2021-01-09,Montana,204,1054,5,40,86102,837136,837136
2021-01-09,Nebraska,481,1733,-78,0,174614,1837671,1837671
2021-01-09,Nevada,1758,3450,56,407,246309,2210776,0
2021-01-09,New Hampshire,268,862,16,0,50871,1085829,1085829
2021-01-09,New Jersey,3638,19854,98,652,579182,8240865,8184718
2021-01-09,New Mexico,696,2732,22,0,154954,2078816,2078816
2021-01-09,New York,8527,31519,190,1428,1111087,27074166,0
2021-01-09,North Carolina,3871,7425,97,834,614355,7158994,7158994
2021-01-09,North Dakota,76,1360,0,9,94558,1275907,1348887
2021-01-09,Ohio,4007,9599,55,987,770977,8092160,8092160
2021-01-09,Oklahoma,1926,2738,35,467,324875,2824791,2827122
2021-01-09,Oregon,498,1575,7,92,122847,2786624,2786624
2021-01-09,Pennsylvania,5298,17667,273,1081,713310,8048586,0
2021-01-09,Rhode Island,390,1930,14,55,99001,2140304,0
2021-01-09,South Carolina,2383,5758,63,457,350084,3434733,3404754
2021-01-09,South Dakota,234,1570,14,55,102901,613696,613696
2021-01-09,Tennessee,3416,7704,86,828,646450,5821802,5821802
2021-01-09,Texas,13935,29691,381,3521,1938551,14653811,14653811
2021-01-09,Utah,592,1390,9,181,303723,2362020,2362020
2021-01-09,Vermot,40,156,0,7,8790,752906,752906
2021-01-09,Virginia,3032,5381,69,565,393715,4537960,0
2021-01-09,Washington,1177,3699,65,245,268607,4009784,0
2021-01-09,West Virginia,768,1570,16,200,99778,1627245,1627245
2021-01-09,Wisconsin,1054,5567,38,242,548134,5585041,0
2021-01-09,Wyoming,108,489,0,0,46719,528137,528137
2021-01-10,Alabama,2863,5334,35,0,401900,1966656,0
2021-01-10,Alaska,82,224,0,0,48624,1352480,1352480
2021-01-10,Arizona,4988,10141,105,1122,618546,5635119,5635119
2021-01-10,Arkansas,1340,4043,33,441,255076,2192595,2192595
2021-01-10,California,22513,29701,468,4965,2670962,35826824,35826824
2021-01-10,Colorado,873,5208,18,0,361148,4770751,0
2021-01-10,Connecticut,1109,6324,0,0,205994,4870646,4870646
2021-01-10,Delaware,472,972,3,62,65273,1052875,0
2021-01-10,Florida,7494,23261,111,0,1450620,16817965,15054500
2021-01-10,Georgia,5993,11458,1,0,757045,5672290,5672290
2021-01-10,Hawaii,129,309,2,24,23867,869572,0
2021-01-10,Idaho,375,1528,5,76,149235,561307,893010
2021-01-10,Illinois,3527,19293,83,740,1028750,14103289,14103289
2021-01-10,Indiana,2593,8985,19,556,563653,6109153,6109153
2021-01-10,Iowa,541,4138,11,105,250753,1198291,2307113
2021-01-10,Kansas,869,3148,0,221,242322,1051207,0
2021-01-10,Kentucky,1713,2901,25,380,303625,3310799,3310799
2021-01-10,Louisiana,1960,7873,40,0,346829,4445919,4410047
2021-01-10,Maine,191,432,0,51,29298,1162686,1162686
2021-01-10,Maryland,1950,6272,26,485,306674,6145245,6145245
2021-01-10,Massachusetts,2225,13151,77,459,432791,11717313,11717313
2021-01-10,Michigan,2480,14145,0,517,562553,8608748,8608748
2021-01-10,Minnesota,759,5707,44,130,436572,5670387,0
2021-01-10,Mississippi,1460,5167,21,329,239082,1422660,1335473
2021-01-10,Missouri,2700,5948,4,597,423327,3819153,3819153
2021-01-10,Montana,201,1056,2,36,86324,842250,842250
2021-01-10,Nebraska,471,1737,4,0,175620,1848089,1848089
2021-01-10,Nevada,1758,3467,17,407,248568,2223317,0
2021-01-10,New Hampshire,262,869,7,0,51600,1091708,1091708
2021-01-10,New Jersey,3589,19886,32,625,584828,8246511,8184718
2021-01-10,New Mexico,682,2749,17,0,156157,2093575,2093575
2021-01-10,New York,8484,31672,153,1436,1126442,27321002,0
2021-01-10,North Carolina,3774,7567,142,790,623188,7226838,7226838
2021-01-10,North Dakota,72,1360,0,10,94716,1278553,1351880
2021-01-10,Ohio,4236,9627,28,1033,777065,8145652,8145652
2021-01-10,Oklahoma,1926,2761,23,467,331362,2831278,2827122
2021-01-10,Oregon,498,1603,28,92,124476,2786624,2786624
2021-01-10,Pennsylvania,5201,17770,103,1062,720816,8106628,0
